Fight_ID,B_fighter,B_current_streak,B_avg_SIG_STR_landed,B_avg_opp_SIG_STR_landed,B_total_time_fought(seconds),B_Stance,B_Height_cms,B_Reach_cms,B_age,B_Record,B_Takedown_Diff
2551,Mike Rhodes,0,,,,Orthodox,185.42,187.96,24,,
2550,Nikita Krylov,-1,45,29,694,Orthodox,190.5,195.58,21,,
2549,Costas Philippou,-1,30.85714286,31.57142857,774.5714286,Orthodox,180.34,185.42,34,,
2548,Brad Tavares,4,45.85714286,36.57142857,808.5714286,Orthodox,185.42,187.96,26,,
2547,Mike Easton,-2,52.6,50,838.4,Southpaw,167.64,177.8,29,,
2546,Derek Brunson,2,21,20,474,Southpaw,185.42,195.58,30,,
2545,Dustin Ortiz,1,55,43,799,Orthodox,165.1,165.1,25,,
2544,Sam Sicilia,1,27.25,35,507.75,Orthodox,172.72,170.18,27,,
2543,Justin Edwards,-1,23.8,28.6,565.6,Orthodox,177.8,177.8,30,,
2542,Elias Silverio,1,49,11,900,Orthodox,180.34,185.42,27,,
2541,Brian Houston,-1,0,1,48,Orthodox,187.96,198.12,32,,
2540,Louis Smolka,0,,,,Orthodox,175.26,172.72,22,,
2539,Garett Whiteley,-1,7,16,234,Orthodox,182.88,182.88,33,,
2538,Beneil Dariush,0,,,,Southpaw,177.8,182.88,24,,
2537,Hyun Gyu Lim,2,44,34,389,Orthodox,190.5,195.58,28,,
2536,Sean Soriano,0,,,,Orthodox,175.26,177.8,24,,
2535,Luiz Dutra,0,,,,Orthodox,180.34,180.34,31,,
2534,Shunichi Shimizu,0,,,,Orthodox,165.1,167.64,28,,
2533,Will Chope,0,,,,Switch,193.04,193.04,23,,
2532,Quinn Mulhern,-1,9,20,185,Orthodox,190.5,193.04,29,,
2531,Dave Galera,0,,,,Orthodox,180.34,,35,,
2530,Tae Hyun Bang,0,,,,Switch,175.26,180.34,30,,
2529,Jon Delos Reyes,0,,,,Orthodox,167.64,170.18,26,,
2528,Russell Doane,0,,,,Orthodox,170.18,177.8,27,,
2527,Anderson Silva,-1,28.76470588,15.52941176,523.7058824,Southpaw,187.96,195.58,38,,
2526,Miesha Tate,-1,23,35,775,Orthodox,167.64,165.1,27,,
2525,Travis Browne,2,17.25,19.125,374.75,Orthodox,198.12,200.66,31,,
2524,Fabricio Camoes,-1,13.5,22,650.75,Orthodox,177.8,185.42,35,,
2523,Diego Brandao,3,25.2,33,639.6,Orthodox,170.18,172.72,26,,
2522,Uriah Hall,-2,42.5,32,900,Orthodox,182.88,200.66,29,,
2521,Michael Johnson,1,39.44444444,31.55555556,669,Southpaw,177.8,185.42,27,,
2520,Manvel Gamburyan,2,19.33333333,24.22222222,558.2222222,Orthodox,165.1,170.18,32,,
2519,Siyar Bahadurzada,-1,4,11.5,471,Orthodox,180.34,185.42,29,,
2518,Bobby Voelker,-2,46.5,50,612,Orthodox,182.88,190.5,34,,
2517,Estevan Payan,-1,25,49,900,Orthodox,177.8,182.88,31,,
2516,Joseph Benavidez,3,44.28571429,30.14285714,755.4285714,Southpaw,162.56,165.1,29,,
2515,Michael McDonald,1,31.33333333,26,619,Orthodox,175.26,177.8,22,,
2514,Nik Lentz,3,40.5,34.41666667,764.75,Orthodox,172.72,172.72,29,,
2513,Mac Danzig,-2,36.66666667,36.16666667,629.25,Orthodox,172.72,177.8,33,,
2512,Ryan LaFlare,2,56,17,900,Southpaw,185.42,187.96,30,,
2511,Edson Barboza,2,39.57142857,31.57142857,559,Orthodox,180.34,190.5,27,,
2510,Pat Healy,-3,36.66666667,30.66666667,633,Orthodox,182.88,187.96,30,,
2509,Zach Makovsky,0,,,,Southpaw,162.56,162.56,30,,
2508,Cody McKenzie,1,10.5,13.5,390.1666667,Switch,182.88,182.88,25,,
2507,Roger Bowling,-2,35,38,534.5,Orthodox,175.26,172.72,31,,
2506,Alptekin Ozkilic,0,,,,Orthodox,165.1,165.1,27,,
2505,Antonio Silva,-1,9.5,26.25,282.25,Orthodox,193.04,203.2,34,,
2504,James Te Huna,-1,33.42857143,21.14285714,458,Orthodox,187.96,190.5,32,,
2503,Anthony Perosh,1,15.25,17.625,329.5,Orthodox,190.5,190.5,41,,
2502,Soa Palelei,1,25,48.5,749,Orthodox,193.04,205.74,36,,
2501,Clint Hester,1,66,21,833,Orthodox,187.96,195.58,27,,
2500,Bethe Correia,0,,,,Orthodox,165.1,162.56,30,,
2499,Nam Phan,-1,80.5,96,900,Orthodox,167.64,177.8,30,,
2498,Caio Magalhaes,1,21.5,32.5,684.5,Orthodox,185.42,185.42,25,,
2497,Justin Scoggins,0,,,,Southpaw,170.18,167.64,21,,
2496,Krzysztof Jotko,0,,,,Southpaw,185.42,195.58,24,,
2495,Alex Garcia,0,,,,Orthodox,175.26,182.88,26,,
2494,Nate Diaz,-2,42.66666667,33.33333333,658.7222222,Southpaw,182.88,193.04,28,,
2493,Jessica Rakoczy,0,,,,Orthodox,170.18,172.72,36,,
2492,Davey Grant,0,,,,,172.72,175.26,27,,
2491,Peggy Morgan,0,,,,,185.42,177.8,33,,
2490,Raquel Pennington,0,,,,Orthodox,170.18,170.18,25,,
2489,Maximo Blanco,1,35,25,900,Orthodox,172.72,180.34,30,,
2488,Tom Niinimaki,0,,,,Orthodox,175.26,175.26,31,,
2487,Walt Harris,0,,,,Southpaw,195.58,195.58,30,,
2486,Drew Dober,0,,,,Southpaw,172.72,177.8,25,,
2485,Ryan Benoit,0,,,,Orthodox,165.1,172.72,24,,
2484,Johny Hendricks,6,28.36363636,24,538.3636364,Southpaw,175.26,175.26,30,,
2483,Chael Sonnen,1,31.30769231,12.92307692,639.2307692,Southpaw,185.42,187.96,36,,
2482,Robbie Lawler,2,22,18.77777778,417.5555556,Southpaw,180.34,187.96,31,,
2481,Tyron Woodley,-1,37.5,41,468,Orthodox,175.26,187.96,31,,
2480,Ali Bagautinov,1,38,27,808,Orthodox,162.56,165.1,28,,
2479,Evan Dunham,-1,61.54545455,44,720.9090909,Southpaw,177.8,177.8,31,,
2478,Thales Leites,1,23.77777778,33.88888889,726.1111111,Orthodox,185.42,198.12,32,,
2477,Rick Story,-1,39.84615385,21,706.0769231,Southpaw,175.26,180.34,29,,
2476,Edwin Figueroa,-2,35,36,722,Orthodox,170.18,175.26,29,,
2475,Anthony Lapsley,0,,,,Southpaw,175.26,180.34,33,,
2474,Sergio Pettis,0,,,,Orthodox,167.64,175.26,20,,
2473,Gian Villante,-1,28,47,633,Orthodox,190.5,193.04,28,,
2472,Dan Henderson,-2,38.3,42.7,949.2,Orthodox,180.34,187.96,43,,
2471,Daniel Sarafian,1,23,33,520,Orthodox,175.26,185.42,31,,
2470,Igor Pokrajac,-3,22.5,38.3,616.4,Orthodox,182.88,193.04,34,,
2469,Brandon Thatch,1,17,2,83,Switch,187.96,187.96,28,,
2468,Ryan LaFlare,1,37,9,900,Southpaw,185.42,187.96,30,,
2467,Jeremy Stephens,1,32,28.1875,715.0625,Orthodox,172.72,180.34,27,,
2466,Sam Sicilia,-2,32.66666667,45.66666667,643,Orthodox,172.72,170.18,27,,
2465,Omari Akhmedov,0,,,,Orthodox,182.88,185.42,26,,
2464,Justin Salas,1,36.33333333,30,622,Southpaw,172.72,177.8,31,,
2463,Daron Cruickshank,1,41,42.75,794.25,Switch,172.72,182.88,28,,
2462,Dustin Ortiz,0,,,,Orthodox,165.1,165.1,24,,
2461,Rafael Natal,3,40.625,22.375,840.625,Orthodox,182.88,193.04,30,,
2460,Alexis Davis,1,44,34,900,Orthodox,167.64,172.72,29,,
2459,Yoel Romero,1,12,3,92,Southpaw,182.88,185.42,36,,
2458,Rustam Khabilov,2,8,2,143.5,Orthodox,172.72,185.42,27,,
2457,Michael Chiesa,-1,12.66666667,16.66666667,405,Southpaw,185.42,190.5,25,,
2456,James Krause,1,96,73,887,Orthodox,187.96,185.42,27,,
2455,Francisco Rivera,1,48.25,30.75,609,Orthodox,172.72,172.72,32,,
2454,Steven Siler,2,39.33333333,34.66666667,636.1666667,Orthodox,180.34,177.8,26,,
2453,Germaine de Randamie,1,50,28,900,Orthodox,175.26,180.34,29,,
2452,Lorenz Larkin,-1,32,12,900,Orthodox,180.34,182.88,27,,
2451,Yancy Medeiros,-1,4,3,152,Orthodox,177.8,190.5,26,,
2450,Seth Baczynski,-2,23.85714286,20.14285714,566.1428571,Orthodox,190.5,187.96,32,,
2449,Brian Houston,0,,,,Orthodox,187.96,198.12,32,,
2448,Mark Munoz,1,32.36363636,21.90909091,582.1818182,Orthodox,182.88,182.88,35,,
2447,Melvin Guillard,1,20.85,10.8,388.05,Orthodox,175.26,172.72,30,,
2446,Ryan Jimmo,1,33.66666667,20.33333333,602.3333333,Orthodox,185.42,185.42,31,,
2445,Jon Tuck,1,36,40,900,Orthodox,180.34,185.42,29,,
2444,Nico Musoke,0,,,,Orthodox,182.88,190.5,27,,
2443,John Lineker,3,57.75,38.25,556,Orthodox,160.02,170.18,23,,
2442,Piotr Hallmann,1,42,22,530,Orthodox,175.26,180.34,26,,
2441,Andrew Craig,1,35.75,36,823,Orthodox,185.42,193.04,27,,
2440,Jessica Andrade,-1,10,50,537,Orthodox,154.94,157.48,22,,
2439,Cole Miller,-1,30.92857143,36.14285714,549.3571429,Orthodox,185.42,187.96,29,,
2438,Rob Whiteford,0,,,,Southpaw,175.26,175.26,30,,
2437,Michael Kuiper,-1,33.33333333,34.66666667,567,Orthodox,182.88,185.42,24,,
2436,Junior Dos Santos,1,49,24,538.2727273,Orthodox,193.04,195.58,29,,
2435,Roy Nelson,-1,18.6,43.7,490.6,Orthodox,182.88,182.88,37,,
2434,Diego Sanchez,1,36.27777778,35.38888889,776.5,Southpaw,177.8,182.88,31,,
2433,Shawn Jordan,2,32.75,23.5,505,Southpaw,182.88,190.5,28,,
2432,Darrell Montague,0,,,,Southpaw,167.64,170.18,25,,
2431,CB Dollaway,2,17.27272727,14.36363636,451,Orthodox,187.96,193.04,30,,
2430,Hector Lombard,-1,31.66666667,32.33333333,672.6666667,Southpaw,175.26,180.34,35,,
2429,Jessica Eye,0,,,,Orthodox,167.64,167.64,27,,
2428,KJ Noons,-1,42,78,900,Orthodox,177.8,182.88,30,,
2427,Adlan Amagov,1,38,5,900,Orthodox,187.96,193.04,26,,
2426,Mike Rio,-1,17.5,18,519.5,Orthodox,177.8,180.34,32,,
2425,Andre Fili,0,,,,Orthodox,180.34,187.96,23,,
2424,Kyoji Horiguchi,0,,,,Orthodox,165.1,167.64,23,,
2423,Jake Shields,1,51.66666667,40.5,858.8333333,Orthodox,182.88,182.88,34,,
2422,Dong Hyun Kim,2,26.63636364,17.27272727,731.8181818,Southpaw,187.96,193.04,31,,
2421,Matt Hamill,1,35.78571429,35.21428571,599.3571429,Orthodox,185.42,193.04,37,,
2420,Joey Beltran,-4,58.44444444,63.66666667,749,Orthodox,185.42,190.5,31,,
2419,Mike Pierce,4,33.16666667,28.75,760.3333333,Orthodox,172.72,177.8,33,,
2418,TJ Dillashaw,4,28.2,9.6,351,Orthodox,167.64,170.18,27,,
2417,Igor Araujo,0,,,,Orthodox,185.42,195.58,32,,
2416,David Mitchell,-1,28.25,30.5,793.75,Orthodox,182.88,193.04,33,,
2415,Chris Cariaso,-2,47.85714286,29.57142857,867.2857143,Southpaw,160.02,160.02,32,,
2414,Garett Whiteley,0,,,,Orthodox,182.88,182.88,32,,
2413,Alexander Gustafsson,6,29.125,16.75,438.875,Orthodox,195.58,200.66,26,,
2412,Eddie Wineland,2,46.5,57.5,812.5,Orthodox,170.18,175.26,29,,
2411,Matt Mitrione,1,28.5,19.25,452.25,Switch,190.5,200.66,35,,
2410,Francis Carmont,5,25.8,17.6,700.2,Orthodox,190.5,198.12,31,,
2409,Khabib Nurmagomedov,4,26.25,13.5,660.75,Orthodox,177.8,177.8,25,,
2408,Myles Jury,3,24.33333333,6,501.6666667,Orthodox,177.8,185.42,24,,
2407,Wilson Reis,0,,,,Southpaw,162.56,165.1,28,,
2406,Stephen Thompson,1,51.33333333,33.33333333,684.3333333,Orthodox,182.88,190.5,30,,
2405,Dustin Kimura,1,16,23,710,Orthodox,170.18,180.34,24,,
2404,Renee Forte,1,36.5,14.5,845,Orthodox,170.18,180.34,26,,
2403,Jesse Ronson,0,,,,Southpaw,177.8,182.88,27,,
2402,Alex Caceres,-1,39.28571429,17.28571429,668.1428571,Southpaw,177.8,185.42,25,,
2401,Daniel Omielanczuk,0,,,,Southpaw,182.88,187.96,31,,
2400,Ryan Bader,1,22,13.18181818,514.8181818,Orthodox,187.96,187.96,30,,
2399,Jacare Souza,1,8,4,217,Orthodox,185.42,182.88,33,,
2398,Jussier Formiga,1,9.5,29.5,737.5,Orthodox,165.1,170.18,28,,
2397,Piotr Hallmann,0,,,,Orthodox,175.26,180.34,26,,
2396,Tor Troeng,1,6,2,191,Orthodox,187.96,195.58,30,,
2395,Ali Bagautinov,0,,,,Orthodox,162.56,165.1,28,,
2394,Kevin Souza,0,,,,Orthodox,182.88,187.96,28,,
2393,Junior Hernandez,0,,,,Orthodox,175.26,175.26,27,,
2392,Elias Silverio,0,,,,Orthodox,180.34,185.42,26,,
2391,Ivan Jorge,0,,,,Orthodox,175.26,185.42,32,,
2390,Sean Spencer,-1,12,64,733,,177.8,190.5,26,,
2389,Anthony Pettis,3,15.5,10,509,Orthodox,177.8,182.88,26,,
2388,Josh Barnett,3,25.4,13.2,507.2,Orthodox,190.5,198.12,35,,
2387,Clay Guida,1,28.05882353,30.70588235,783.8235294,Orthodox,170.18,177.8,31,,
2386,Brandon Vera,-1,30.8,28.26666667,608.6666667,Orthodox,190.5,193.04,35,,
2385,Dustin Poirier,-1,47.28571429,36.57142857,645.2857143,Southpaw,175.26,182.88,24,,
2384,Gleison Tibau,1,21.89473684,25.05263158,701.3684211,Southpaw,177.8,180.34,29,,
2383,Tim Elliott,1,57.5,58,900,Southpaw,170.18,167.64,26,,
2382,Hyun Gyu Lim,1,62,47,540,Orthodox,190.5,195.58,28,,
2381,Kyung Ho Kang,-1,16,30,900,Orthodox,175.26,185.42,25,,
2380,Nikita Krylov,0,,,,Orthodox,190.5,195.58,21,,
2379,Al Iaquinta,-1,8,9,167,Orthodox,177.8,177.8,26,,
2378,Magnus Cedenblad,-1,11,28,402,Orthodox,195.58,200.66,31,,
2377,Martin Kampmann,-1,28.6875,25.25,515.75,Orthodox,182.88,182.88,31,,
2376,Rafael Dos Anjos,4,31.16666667,28.66666667,698.25,Southpaw,172.72,177.8,28,,
2375,Brian Melancon,1,24,13,299,Orthodox,172.72,182.88,31,,
2374,Robert Whittaker,2,68,44,770.5,Orthodox,182.88,185.42,22,,
2373,Erik Perez,3,22.33333333,5.333333333,168.3333333,Orthodox,172.72,172.72,23,,
2372,Bubba McDaniel,1,35,14,769,Southpaw,190.5,190.5,30,,
2371,Papy Abedi,1,26,29.66666667,461.6666667,Southpaw,180.34,187.96,35,,
2370,Brandon Thatch,0,,,,Switch,187.96,187.96,28,,
2369,Hatsu Hioki,-2,37.25,30.75,900,Orthodox,180.34,177.8,30,,
2368,Jason High,-2,6,16.5,485.5,Southpaw,172.72,180.34,31,,
2367,Benny Alloway,-1,12.5,20.5,598.5,Orthodox,180.34,190.5,32,,
2366,Abel Trujillo,-1,34,16,718,Orthodox,172.72,177.8,29,,
2365,Chael Sonnen,-2,33.5,14,668.5833333,Southpaw,185.42,187.96,36,,
2364,Travis Browne,1,17.71428571,16,392.8571429,Orthodox,198.12,200.66,31,,
2363,Iuri Alcantara,1,28,15.6,596.4,Southpaw,175.26,180.34,33,,
2362,Mike Pyle,4,20.27272727,23.27272727,504.9090909,Orthodox,182.88,187.96,37,,
2361,John Howard,-3,19.14285714,31.42857143,765.2857143,Orthodox,170.18,180.34,30,,
2360,Michael Johnson,-2,29.875,32.375,640.125,Southpaw,177.8,185.42,27,,
2359,Michael McDonald,-1,27.4,27.8,638.2,Orthodox,175.26,177.8,22,,
2358,Max Holloway,-1,70.6,46.4,698.4,Orthodox,180.34,175.26,21,,
2357,Steven Siler,1,46,41,753.4,Orthodox,180.34,177.8,26,,
2356,Daniel Pineda,1,13.8,12.2,257.6,Orthodox,170.18,175.26,28,,
2355,Cole Miller,1,30.84615385,37.15384615,522.3846154,Orthodox,185.42,187.96,29,,
2354,Ovince Saint Preux,1,47,28,633,Southpaw,190.5,203.2,30,,
2353,James Vick,0,,,,Orthodox,190.5,193.04,26,,
2352,Chan Sung Jung,3,36.66666667,23.66666667,524.3333333,Orthodox,170.18,182.88,26,,
2351,Phil Davis,2,39.88888889,13,725.2222222,Orthodox,187.96,200.66,28,,
2350,Thiago Santos,0,,,,Orthodox,187.96,193.04,29,,
2349,Tom Watson,1,60.5,61,741,Orthodox,185.42,185.42,31,,
2348,Jose Maria,0,,,,Orthodox,165.1,,31,,
2347,Anthony Perosh,-1,16.28571429,20,374.5714286,Orthodox,190.5,190.5,40,,
2346,Sheila Gaff,-1,7,8,246,Orthodox,165.1,157.48,23,,
2345,Neil Magny,1,65,17,900,Orthodox,190.5,203.2,26,,
2344,Iliarde Santos,-1,3,19,151,Orthodox,165.1,167.64,32,,
2343,Josh Clopton,-1,43,72,900,Orthodox,167.64,172.72,32,,
2342,Francimar Barroso,0,,,,Orthodox,185.42,190.5,33,,
2341,Bristol Marunde,-1,21,66,833,Orthodox,185.42,180.34,31,,
2340,John Moraga,2,30,27.5,448.5,Orthodox,167.64,167.64,29,,
2339,Jake Ellenberger,2,24.3,16.1,545.8,Orthodox,175.26,180.34,28,,
2338,Bobby Voelker,-1,83,72,900,Orthodox,182.88,190.5,34,,
2337,Jessica Andrade,0,,,,Orthodox,154.94,157.48,21,,
2336,Jorge Masvidal,1,50,43,900,Orthodox,180.34,187.96,28,,
2335,Tim Means,-1,50.66666667,27.66666667,622,Orthodox,187.96,190.5,29,,
2334,Melvin Guillard,-2,19.89473684,10.15789474,383.8947368,Orthodox,175.26,172.72,30,,
2333,Daron Cruickshank,-1,40,41,759,Switch,172.72,182.88,28,,
2332,Trevor Smith,0,,,,Orthodox,190.5,190.5,32,,
2331,Germaine de Randamie,0,,,,Orthodox,175.26,180.34,29,,
2330,Justin Salas,-1,27.5,32,483,Southpaw,172.72,177.8,31,,
2329,Yaotzin Meza,-1,2,10,115,Orthodox,175.26,187.96,32,,
2328,Chris Weidman,5,28.2,17,523.6,Orthodox,187.96,198.12,29,,
2327,Charles Oliveira,-1,17.25,12,277.375,Orthodox,177.8,187.96,23,,
2326,Roger Gracie,0,,,,Orthodox,193.04,200.66,31,,
2325,Tim Boetsch,-1,32.09090909,24.90909091,650.9090909,Orthodox,182.88,187.96,32,,
2324,Dennis Siver,2,39.93333333,25.06666667,580.0666667,Orthodox,167.64,177.8,34,,
2323,Andrew Craig,-1,26.33333333,38,797.3333333,Orthodox,185.42,193.04,27,,
2322,Kazuki Tokudome,1,33,33,900,Southpaw,180.34,185.42,26,,
2321,Dave Herman,-3,30.5,25.75,413.25,Orthodox,193.04,193.04,28,,
2320,Rafaello Oliveira,1,27.5,36.16666667,762,Orthodox,172.72,180.34,31,,
2319,Brian Melancon,0,,,,Orthodox,172.72,182.88,31,,
2318,David Mitchell,1,32,35,900,Orthodox,182.88,193.04,33,,
2317,Dan Henderson,-1,38.11111111,43.11111111,954.6666667,Orthodox,180.34,187.96,42,,
2316,Stipe Miocic,-1,39,37,491.75,Orthodox,193.04,203.2,30,,
2315,Igor Pokrajac,-2,23.66666667,35.33333333,584.8888889,Orthodox,182.88,193.04,34,,
2314,Rosi Sexton,0,,,,Orthodox,160.02,160.02,35,,
2313,Shawn Jordan,1,40.33333333,30.66666667,653.6666667,Southpaw,182.88,190.5,28,,
2312,Tyron Woodley,1,15,0,36,Orthodox,175.26,187.96,31,,
2311,James Krause,0,,,,Orthodox,187.96,185.42,27,,
2310,Kenny Robertson,1,16.66666667,22.66666667,468.6666667,Orthodox,177.8,187.96,29,,
2309,Edwin Figueroa,-1,33.25,39.5,677.5,Orthodox,170.18,175.26,28,,
2308,John Maguire,-2,20.75,32.25,820,Southpaw,175.26,175.26,30,,
2307,Dustin Pague,-2,18,30.75,517.5,Orthodox,175.26,187.96,25,,
2306,Fabricio Werdum,2,35.33333333,16.33333333,480.5,Orthodox,193.04,195.58,35,,
2305,Leonardo Santos,0,,,,Orthodox,182.88,190.5,33,,
2304,Rafael Feijao,0,,,,Orthodox,185.42,185.42,33,,
2303,Jason High,-1,12,33,900,Southpaw,172.72,180.34,31,,
2302,Eddie Mendez,0,,,,,177.8,193.04,29,,
2301,Mike Wilkinson,1,54,75,900,,170.18,172.72,25,,
2300,Vaughan Lee,1,17.75,20,555.5,Orthodox,167.64,167.64,30,,
2299,Felipe Arantes,-1,40,29.66666667,900,Orthodox,172.72,185.42,25,,
2298,Leandro Silva,0,,,,Orthodox,175.26,182.88,27,,
2297,Mizuto Hirota,-1,4,13,900,Orthodox,170.18,170.18,32,,
2296,Karlos Vemola,-1,12.2,19,558.4,Orthodox,182.88,190.5,27,,
2295,Anthony Smith,0,,,,Orthodox,193.04,193.04,24,,
2294,Antonio Silva,2,12.33333333,29,349.3333333,Orthodox,193.04,203.2,33,,
2293,Mark Hunt,4,24,11.4,439.8,Orthodox,177.8,182.88,39,,
2292,James Te Huna,4,37.66666667,22.66666667,508,Orthodox,187.96,190.5,31,,
2291,TJ Grant,4,48.4,40.2,762,Orthodox,177.8,182.88,29,,
2290,KJ Noons,0,,,,Orthodox,177.8,182.88,30,,
2289,Rick Story,1,38.41666667,20,689.9166667,Southpaw,175.26,180.34,28,,
2288,Max Holloway,3,69.5,39.75,648,Orthodox,180.34,175.26,21,,
2287,Robert Whittaker,1,83,55,900,Orthodox,182.88,185.42,22,,
2286,Abel Trujillo,1,57,9,536,Orthodox,172.72,177.8,29,,
2285,Nah-Shon Burrell,1,121,48,900,Orthodox,180.34,185.42,23,,
2284,George Roop,1,36.75,23.875,667.875,Orthodox,185.42,182.88,31,,
2283,Estevan Payan,0,,,,Orthodox,177.8,182.88,31,,
2282,Luke Rockhold,0,,,,Southpaw,190.5,195.58,28,,
2281,Chris Camozzi,4,50.125,40,746.75,Orthodox,187.96,193.04,26,,
2280,Evan Dunham,1,60.9,41.8,703,Southpaw,177.8,177.8,31,,
2279,Joao Zeferino,0,,,,Orthodox,180.34,185.42,27,,
2278,Nik Lentz,2,40.36363636,33.90909091,752.4545455,Orthodox,172.72,172.72,28,,
2277,Mike Rio,1,30,31,851,Orthodox,177.8,180.34,31,,
2276,John Cholish,-1,42,34.5,738,Orthodox,180.34,182.88,29,,
2275,Michel Prazeres,0,,,,Orthodox,167.64,170.18,31,,
2274,Iliarde Santos,0,,,,Orthodox,165.1,167.64,32,,
2273,Roger Hollett,-1,26,94,900,Orthodox,180.34,177.8,34,,
2272,Azamat Gashimov,-1,4,6,164,Orthodox,167.64,167.64,23,,
2271,Chris Cariaso,-1,51.5,32.83333333,861.8333333,Southpaw,160.02,160.02,31,,
2270,Jeremy Larsen,-1,13,10,119,Orthodox,177.8,177.8,28,,
2269,Chael Sonnen,-1,36,13.45454545,704.5454545,Southpaw,185.42,187.96,36,,
2268,Alan Belcher,-1,24.5,23.85714286,527.6428571,Orthodox,187.96,185.42,29,,
2267,Cheick Kongo,1,33.52941176,13.64705882,569.5882353,Orthodox,193.04,208.28,37,,
2266,Vinny Magalhaes,1,17.66666667,22.33333333,470.6666667,Orthodox,190.5,200.66,28,,
2265,Pat Healy,-1,13,11,157,Orthodox,182.88,187.96,29,,
2264,Yancy Medeiros,0,,,,Orthodox,177.8,190.5,25,,
2263,Ovince Saint Preux,0,,,,Southpaw,190.5,203.2,30,,
2262,Sheila Gaff,0,,,,Orthodox,165.1,157.48,23,,
2261,Johnny Bedford,2,58,5,539,Orthodox,177.8,180.34,30,,
2260,Cody McKenzie,-1,6.6,13.2,288.2,Switch,182.88,182.88,25,,
2259,Kurt Holobaugh,0,,,,Orthodox,180.34,177.8,26,,
2258,Gilbert Melendez,0,,,,Orthodox,175.26,185.42,31,,
2257,Daniel Cormier,0,,,,Orthodox,180.34,182.88,34,,
2256,Josh Thomson,-1,21.33333333,12.66666667,445.6666667,Orthodox,177.8,180.34,34,,
2255,Jordan Mein,1,29,11,282,Orthodox,182.88,185.42,23,,
2254,Darren Elkins,5,28.42857143,16.85714286,553,Orthodox,177.8,180.34,28,,
2253,Lorenz Larkin,0,,,,Orthodox,180.34,182.88,26,,
2252,Myles Jury,2,34,6,571.5,Orthodox,177.8,185.42,24,,
2251,Darren Uyenoyama,2,11,12.5,709,Orthodox,167.64,162.56,33,,
2250,Jorge Masvidal,0,,,,Orthodox,180.34,187.96,28,,
2249,Hugo Viana,2,43.5,30,572.5,Orthodox,167.64,170.18,30,,
2248,Roger Bowling,0,,,,Orthodox,175.26,172.72,30,,
2247,Yoel Romero,0,,,,Southpaw,182.88,185.42,35,,
2246,Scott Jorgensen,1,38,45.8,578,Orthodox,165.1,167.64,30,,
2245,Kelvin Gastelum,0,,,,Southpaw,175.26,180.34,21,,
2244,Cat Zingano,0,,,,Southpaw,167.64,172.72,30,,
2243,Gabriel Gonzaga,2,14.42857143,16.35714286,361.2142857,Orthodox,187.96,193.04,33,,
2242,Gilbert Smith,0,,,,Southpaw,175.26,190.5,31,,
2241,Kevin Casey,0,,,,Southpaw,180.34,195.58,31,,
2240,Collin Hart,0,,,,Orthodox,185.42,193.04,23,,
2239,Jimmy Quinlan,0,,,,Orthodox,182.88,182.88,26,,
2238,Clint Hester,0,,,,Orthodox,187.96,195.58,26,,
2237,Bart Palaszewski,-2,26.66666667,44.66666667,655,Orthodox,175.26,177.8,29,,
2236,Maximo Blanco,-1,18,24,900,Orthodox,172.72,180.34,29,,
2235,Daniel Pineda,-2,17,15.25,298.25,Orthodox,170.18,175.26,27,,
2234,Ilir Latifi,0,,,,Orthodox,177.8,185.42,29,,
2233,Ross Pearson,1,52.44444444,37.66666667,742.4444444,Orthodox,172.72,175.26,28,,
2232,Philip De Fries,-1,15.75,18.75,405.75,Orthodox,195.58,208.28,26,,
2231,Mike Easton,-1,48,45.5,823,Southpaw,167.64,177.8,29,,
2230,Pablo Garza,1,30.6,23.6,502.8,Orthodox,185.42,185.42,29,,
2229,Robert Peralta,1,42,34.33333333,545.6666667,Orthodox,172.72,180.34,27,,
2228,Michael Johnson,-1,31.28571429,32.14285714,632.5714286,Southpaw,177.8,185.42,26,,
2227,Adam Cella,0,,,,,187.96,198.12,27,,
2226,Adlan Amagov,0,,,,Orthodox,187.96,193.04,26,,
2225,Conor McGregor,0,,,,Southpaw,175.26,187.96,24,,
2224,Ryan LaFlare,0,,,,Southpaw,185.42,187.96,29,,
2223,Tom Lawlor,-1,23,16.875,532.75,Southpaw,182.88,187.96,29,,
2222,Besam Yousef,-1,28,37,456,Orthodox,180.34,180.34,28,,
2221,Nick Diaz,-1,50.33333333,37.66666667,719,Southpaw,185.42,193.04,29,,
2220,Johny Hendricks,5,28.2,22.2,502.2,Southpaw,175.26,175.26,29,,
2219,Nate Marquardt,1,27.5,13.64285714,604.4285714,Orthodox,182.88,187.96,33,,
2218,Chris Camozzi,3,48.14285714,33.42857143,724.8571429,Orthodox,187.96,193.04,26,,
2217,Colin Fletcher,-1,56,42,900,Orthodox,187.96,198.12,30,,
2216,Bobby Voelker,0,,,,Orthodox,182.88,190.5,33,,
2215,Darren Elkins,4,30.83333333,18.16666667,614.1666667,Orthodox,177.8,180.34,28,,
2214,Jordan Mein,0,,,,Orthodox,182.88,185.42,23,,
2213,Daron Cruickshank,2,34.5,18.5,688.5,Switch,172.72,182.88,27,,
2212,Quinn Mulhern,0,,,,Orthodox,190.5,193.04,28,,
2211,Issei Tamura,-1,10,22.5,328.5,Orthodox,165.1,160.02,29,,
